date,bagsit_river,bancal_river,bayaoas_river,bucao_river,bulsa_river_ds,bulsa_river_us,camiling_river_ds,camiling_river_us,dapya_river,dumoloc_river,lawis_river,malabobo_river,maloma_river,mapita_river,masinloc_river,pmb1,pmb2,pmb3,pmb4,sc1,sc2,sc3,sc4,sc5,SC5b,sc6,sc7,salasa_river
2019-11-07,1873.473104995374,3172.4392616754985,,17303.306143062255,6440.942970144362,13762.463823139129,1252.7237978811665,9041.856581002063,1728.8631279998633,,10607.31233765934,,378.88340279715885,,912.0364999266517,29.635810513593515,77.98628872255374,65.22597825333945,86.56987458854654,,,,,,,,,1736.5131728985305
2019-11-08,1814.5054779268291,3219.77773023192,,17496.6992831811,6449.75528783686,14075.99588574087,1126.9202177645952,8507.66763496418,1686.49176269688,,9690.975646336112,,366.2343309935449,,861.794826598224,27.27365053038077,71.65820284864918,59.89510920472421,79.53917817138293,,,,,,,,,1663.824683454638
2019-11-09,1902.218382560131,3238.2054706190415,,17774.3547088854,6702.25766493583,14319.61790565791,1293.4325148235725,9370.880436090001,1783.780285942612,,10874.8140778598,,392.2933848406131,,927.5174772067089,30.33103144272515,79.84527935190553,66.7908583516416,88.63508442472435,,,,,,,,,1767.8750691350708
2019-11-10,1836.7820124509692,3269.422261433127,,17843.904095007732,6833.773871517212,14845.710008648459,1205.8669954743184,9074.249486359331,1690.976576357661,,10206.059727358646,,366.55415249207675,,888.8150340065661,28.592979119896054,75.19780277852605,62.8786581058862,83.47205983427985,,,,,,,,,1695.4037054190799
2019-11-11,1786.2996453102953,3247.653434913062,,17664.20880418037,6815.01903009703,14916.891783579998,1151.5982245422038,8832.244815374423,1623.941573391499,,9784.887717679567,,349.10207110650674,,861.6518209347083,27.479034457450606,72.23093550567165,60.38512666299065,80.17670707055446,,,,,,,,,1642.927390348858
2019-11-12,1705.17089369661,3290.756541886185,,17815.71329167608,6756.366414872892,15162.997288809807,981.6760016151344,8069.341366474143,1569.1182140753692,,8549.606643809637,,333.1815586724072,,792.9520593108277,24.28795721258091,63.68636080446303,53.18843903563053,70.68364507948651,,,,,,,,,1544.0280041188073
2019-11-13,1701.7941191348089,3309.188511682093,,17878.41375315267,6918.969341221331,15522.833075887373,1001.2248421039644,8249.341871524184,1531.0176886249915,,8673.068985440617,,322.49290291846285,,800.0971257477771,24.608828410641664,64.54435647954845,53.910691388693046,71.63681885003011,,,,,,,,,1543.1368007302522
2019-11-14,1716.6565310315339,3422.118826989724,,18567.70781267684,7300.2245354709785,16460.734112193182,1008.0877759236557,8503.413701470647,1563.5598887844199,,8692.988384819006,,328.65818168740714,,804.0388728995492,24.679941679389657,64.72273780837517,54.056902684135366,71.83435685948879,,,,,,,,,1555.4925444669175
2019-11-15,1795.455511609676,3392.5458027661366,,18370.62517531889,7650.659879706996,16802.233392811413,1238.6432641591628,9698.631426106402,1519.7258132144957,,10339.81059745888,,317.6409083889713,,896.5555226465947,28.940589584461872,76.12729809320194,63.66109815503728,84.50466475236875,,,,,,,,,1659.6620539508947
2019-11-16,1720.4211399012622,3367.403621382732,,18188.405585639368,7326.736658268017,16368.869230021784,1075.0279264146825,8806.737920558617,1497.0802002703024,,9166.918351964547,,312.0684260338983,,828.6773914955749,25.892313202884687,67.97633917989025,56.7997008009432,75.44951393220451,,,,,,,,,1569.2388715528323
2019-11-17,1719.0232772799363,3346.226813466243,,17978.962322523672,7378.967574074442,16421.070435729085,1109.1842950421649,8983.807213097247,1434.8202302045715,,9413.843035226511,,295.71122288147006,,842.9675243694738,26.534055599006205,69.69233053006113,58.24420550706827,77.35586147329174,,,,,,,,,1572.4009455051887
2019-11-18,1693.4494923786592,3345.761344092976,,17936.875601409076,7528.496979334006,16781.028449182933,1111.9294685700415,9085.435945075831,1374.0174104573027,,9393.923635848123,,279.4817111407518,,839.0257772177018,26.462942330258215,69.51394920123441,58.09799421162596,77.15832346383306,,,,,,,,,1550.1562403095897
2019-11-19,1754.1709300062685,3423.8624489130584,,18319.184276855016,7927.796956536373,17526.450340345822,1225.6322448750293,9805.976356605146,1363.5958135877825,,10225.979126737033,,274.61449639636726,,892.7567811583382,28.664092388644043,75.37618410735277,63.024869401328516,83.66959784373853,,,,,,,,,1617.7698998794478
2019-11-20,1812.574978352393,3439.3176011923197,,18376.638072135833,8104.023346681812,17711.313217276216,1339.4868069666377,10396.207331733915,1365.9232424472195,,11068.980803655302,,274.7269675931844,,944.33230455644,30.87434697779708,81.27453660341578,67.98609638385442,90.22162765682124,,,,,,,,,1685.1662166891692
2019-11-21,1821.0662717238129,3466.2736819497695,,18621.427021225267,8440.35402725122,18380.779756341144,1407.9222757877699,10890.818226409581,1367.3237114129838,,11492.125786014713,,274.88628537319363,,963.242809391456,31.935387433028932,84.13525772733274,70.40212011695428,93.40095327744237,,,,,,,,,1704.0852834386922
2019-11-22,1740.3377361721132,3456.592227678548,,18547.990069372372,8306.187170586665,18358.54020414042,1268.5371006397365,10216.303197275955,1325.571154390904,,10453.642068180718,,264.00110150944766,,900.3542641348512,29.2170867802797,76.87841207905113,64.29732690874604,85.33973166099896,,,,,,,,,1612.5535548919381
2019-11-23,1758.6859842991307,3511.9570690928485,,18780.900542260366,8643.412771712374,19066.073859064676,1328.5707359803919,10671.728205415897,1276.0338334991927,,10874.8140778598,,249.24311806806818,,927.5174772067089,30.33103144272515,79.84527935190553,66.7908583516416,88.63508442472435,,,,,,,,,1635.3629855853587
2019-11-24,1724.1790855935221,3561.54821249911,,19029.794171720438,8670.89539584927,19343.45301000935,1239.083595161624,10303.957143300215,1265.9216407701242,,10225.979126737033,,245.25784729361757,,892.7567811583382,28.664092388644043,75.37618410735277,63.024869401328516,83.66959784373853,,,,,,,,,1590.0808077944334
2019-11-25,1706.726545219426,3650.9758836050487,,19624.29035455718,9080.273266209162,20379.687425955566,1228.5432320525797,10502.767932579689,1274.5694915265947,,10072.308857258415,,245.84184766152921,,881.0745453665376,28.245368655330235,74.26830746385015,62.096218056735125,82.43945491619093,,,,,,,,,1572.921973544325
2019-11-26,1668.5463138488926,3633.436843835359,,19435.15487380714,8852.122515885896,20028.85294582621,1135.8124782625673,9969.605913289524,1241.4208555109026,,9433.7624346049,,237.08637961193494,,846.909271521246,26.605168867754195,69.87071185888784,58.39041680251059,77.55339948275042,,,,,,,,,1524.4340243423576
2019-11-27,1709.764527573258,3655.7343317653467,,19591.621946433774,9227.84840396294,20658.72885495442,1267.1930688490786,10755.570238683687,1227.0322629807495,,10339.81059745888,,232.90018270470293,,896.5555226465947,28.940589584461872,76.12729809320194,63.66109815503728,84.50466475236875,,,,,,,,,1580.5503622794247
2019-11-28,1695.433808028765,3736.289167525076,,20053.734348822036,9418.071440125303,21252.231122033936,1216.630282179597,10650.76435586987,1236.1719343604054,,9958.477386536571,,233.44494659686885,,877.2758038782812,27.96887145951241,73.51719347800096,61.45998930302637,81.60438800756073,,,,,,,,,1558.7189115578929
2019-11-29,1659.9772154452505,3795.7417022278146,,20402.54141909863,9580.055680927102,21808.773928353745,1148.9893111963745,10457.423826786733,1226.381518196429,,9433.7624346049,,229.51531845157015,,846.909271521246,26.605168867754195,69.87071185888784,58.39041680251059,77.55339948275042,,,,,,,,,1516.522855175211
2019-11-30,1703.3796230084122,3844.7886399925237,,20728.165360667786,9901.321414337872,22392.957389205098,1243.367169103113,11051.56308526405,1247.5256718941027,,10092.228256636803,,234.1654344224503,,885.0162925183096,28.31648192407823,74.44668879267687,62.242429352177446,82.63699292564962,,,,,,,,,1568.4664828008029
2019-12-01,1698.1628505254148,3787.719558778722,,20148.069122101777,9897.328344350515,22266.153083569574,1297.224164006046,11278.323446452172,1098.1584250890467,,10513.400266315883,,194.87652048832328,,912.1795055901675,29.430426586523676,77.41355606553128,64.735960795073,85.93234568937501,,,,,,,,,1569.5201982845695
2019-12-02,1645.265784454903,3777.911555277191,,20146.466863651814,9725.454530522278,22085.64030711479,1186.2159659667282,10702.848245701623,1112.433654913804,,9690.975646336112,,199.12597013215372,,861.794826598224,27.27365053038077,71.65820284864918,59.89510920472421,79.53917817138293,,,,,,,,,1507.5790924034848
2019-12-03,1748.8280849426549,3691.709570739731,,19628.502924432698,9868.203582625878,21824.92072641932,1454.5256026364102,11936.470868449209,1086.6913248499534,,11646.453713053439,,194.21928539934024,,972.1741424376427,32.336476430604876,85.20775232118956,71.30493555828244,94.59242049062186,,,,,,,,,1640.1763739387686
2019-12-04,1800.124916499144,3784.7315915962317,,20040.164770814372,9570.50636405099,21325.44947186156,1365.8404728342523,11371.843158728334,1181.45512527351,,11168.577800547244,,216.52799285006486,,964.0410403153006,31.229913321537037,82.16644324754935,68.717152861066,91.20931770411464,,,,,,,,,1666.844347555131
2019-12-05,1755.595981225061,3794.830702278697,,20108.706103961118,9105.499710770056,20615.080310651632,1174.6862371496468,10276.007571391565,1247.9791227156852,,9850.330841363215,,233.91242347605657,,893.328803812401,27.842556680364698,73.08525347926293,61.06479956826274,81.11948224705237,,,,,,,,,1598.5138731296581
2019-12-06,1803.9320057260213,3894.0905450923706,,20280.18770811179,8670.896992429409,19882.17810895704,1048.774452577135,9465.955442755796,1250.1659389650822,,9194.919314639359,,230.355393105048,,886.0771352201692,26.351964983662246,68.96997873116827,57.557169650601956,76.54075280974737,,,,,,,,,1612.3480619600834
2019-12-07,1748.6474979377945,3717.563564856966,,19450.322384329356,8583.971470258972,19473.270255059317,1113.930240275042,9703.220986057684,1193.9889246666098,,9529.413486136184,,220.45559484941012,,883.1234237537899,27.066543625921337,70.97491080089628,59.27648869931355,78.77314381625233,,,,,,,,,1581.1378210168648
2019-12-08,1745.6910737880282,3552.3998142035975,,18776.969222666838,8400.869974133957,18746.76495079827,1216.0526925007416,10040.357202077124,1235.78148319595,,10171.905854150355,,236.587622095521,,900.783281125398,28.60093499907019,75.16021410798373,62.82727453394671,83.42714496348435,,,,,,,,,1602.0671194131687
2019-12-09,1645.6645962314055,3511.681506143545,,18660.45937365524,8124.640230095363,18444.48214759239,1039.5781212587485,9125.499190627537,1245.401855301833,,8836.370125828376,,240.6121293457173,,815.125686488271,25.071926146198408,65.75911481228734,54.92536633264023,72.98506863949109,,,,,,,,,1490.8120815812372
2019-12-10,1628.823272394205,3416.6600740548224,,18108.42283635421,7762.765400757578,17591.725569840895,1016.4605551836792,8813.381334005335,1234.7483522510174,,8692.988384819006,,239.97130041014051,,804.0388728995492,24.679941679389657,64.72273780837517,54.056902684135366,71.83435685948879,,,,,,,,,1474.4030605036605
2019-12-11,1640.4424200387775,3402.4156528801873,,18040.628687680008,7705.471850166486,17413.8768934466,1032.0288940570883,8846.020177686427,1249.2694923873678,,8816.45072644999,,244.20113181609813,,811.1839393364987,25.000812877450414,65.58073348346062,54.77915503719792,72.7875306300324,,,,,,,,,1487.3564031576125
2019-12-12,1604.2907724425966,3330.833507799502,,17589.90978115401,7625.398803893319,17206.750741954536,1030.6563072931501,8795.205811697133,1176.3117103427642,,8776.611927693213,,226.40842475561024,,803.3004450329545,24.85858633995443,65.22397082580719,54.48673244631328,72.39245461111506,,,,,,,,,1456.7115388089223
2019-12-13,1581.1121818550257,3344.8023660248327,,17537.262761223083,7525.1836471951765,17124.06604635204,962.343570038185,8441.067226619873,1131.158592009054,,8322.60135992606,,213.54760462730178,,782.6036735887009,23.71732808520739,62.14875078311886,51.89014562494777,68.97483554785799,,,,,,,,,1423.676278791084
2019-12-14,1666.6885304640075,3260.033287746357,,17031.088454849145,7435.498115496823,16486.305549580247,1144.7638456957927,9168.254392824985,1138.299802748501,,9690.975646336112,,217.3091189466315,,861.794826598224,27.27365053038077,71.65820284864918,59.89510920472421,79.53917817138293,,,,,,,,,1527.3570153213525
2019-12-15,1673.6967184528478,3255.872433022557,,17085.337733230033,7461.666524101283,16503.722344765647,1163.2652120356788,9264.16692628341,1169.1776912574535,,9804.807117057953,,225.92048943110947,,865.5935680864802,27.5501477261986,72.40931683449834,60.53133795843296,80.37424508001314,,,,,,,,,1537.6044927242112
2019-12-16,1729.317423310379,3255.872433022557,,17085.337733230033,7659.708746533979,16701.65191640583,1292.7747764148835,9935.554660492382,1169.1776912574535,,10741.063207759567,,225.92048943110947,,919.7769885666803,29.98342097815933,78.91578403722963,66.00841830249051,87.60247950663545,,,,,,,,,1605.8374914245812
2019-12-17,1752.2528121858907,3236.3028935573852,,16862.831749377332,7679.586103452721,16620.629498857514,1352.5990167751847,10201.989443634802,1119.8048544753565,,11203.389331315642,,212.82711680172036,,949.3218904508545,31.20432270662503,82.16864986844584,68.74270052974026,91.21555686054205,,,,,,,,,1633.623967099915
2019-12-18,1652.8972558677378,3166.5980050444,,16468.162448173643,7130.069292605634,15733.812948954383,1139.2734986400396,8964.996928867815,1111.8005568490703,,9671.056246957723,,212.35440169211256,,857.8530794464518,27.202537261632777,71.47982151982247,59.748897909281894,79.34164016192425,,,,,,,,,1515.9901677305807
2019-12-19,1618.14175174044,3181.89991419588,,16548.29534567411,6760.613089787601,15184.715004621914,981.6760016151344,8069.341366474143,1162.8572693604203,,8589.445442566413,,225.4489602600149,,800.8355536143721,24.43018375007689,64.04312346211647,53.480861626515164,71.07872109840388,,,,,,,,,1460.9498116897598
2019-12-20,1676.8185392824507,3181.89991419588,,16548.29534567411,6969.536753013303,15393.51982745112,1118.3014761250643,8777.618536628663,1162.8572693604203,,9577.144175614269,,225.4489602600149,,857.9960851099676,26.997153334562938,70.9070888628,59.25888045101543,78.70411126275269,,,,,,,,,1532.9318762527876
2019-12-21,1702.1330561604232,3149.503315583427,,16323.286939900734,7137.163891926832,15552.314888093797,1229.3096741643826,9353.09373737921,1110.7218644483983,,10359.729996837266,,212.2507265412552,,900.4972697983667,29.011702853209865,76.30567942202867,63.80730945047961,84.70220276182742,,,,,,,,,1572.1392869523288
2019-12-22,1690.5259754029491,3057.5009391404546,,15772.150566070412,6671.117994467527,14494.558029239148,1184.894972959343,8886.871094120183,1117.1061593522654,,10092.228256636803,,215.96420833887947,,885.0162925183096,28.31648192407823,74.44668879267687,62.242429352177446,82.63699292564962,,,,,,,,,1556.5997290500825
2019-12-23,1651.4081170416089,3041.226018270337,,15670.985914293551,6463.591818094445,14188.487221907719,1092.5759951985121,8368.953384626806,1115.4030987222109,,9433.7624346049,,215.85613516504228,,846.909271521246,26.605168867754195,69.87071185888784,58.39041680251059,77.55339948275042,,,,,,,,,1508.6116860080638
2019-12-24,1584.1622310959563,3046.2066415849936,,15660.447492408708,6322.911889091357,14146.549991190472,957.1858487761264,7706.409143862647,1083.9008419838756,,8446.063701557043,,207.2403666575844,,789.7487400256504,24.038199283268145,63.00674645820428,52.6123979780103,69.92800931840159,,,,,,,,,1428.718452277889
2019-12-25,1643.7766456287743,2985.2678128283255,,15201.539606920373,6260.983952883959,13698.743303477902,1088.8700109358788,8231.754596455714,1046.2107109547046,,9453.681833983288,,198.19670347775758,,850.8510186730182,26.676282136502188,70.04909318771456,58.536628097952914,77.7509374922091,,,,,,,,,1500.200610680968
2019-12-26,1582.98743583664,2978.800895459739,,15101.977213593473,5959.824434989787,13307.829143589142,933.9310240246631,7389.209850641516,1030.2324204998924,,8362.440158682835,,193.83918066008988,,790.4871678922451,23.859554622703374,62.5055134407723,52.18256821583241,69.36991156677536,,,,,,,,,1422.6764664711864
2019-12-27,1654.772509849352,2930.7959014402436,,14842.194114758931,6110.659954181148,13252.51678308714,1120.7435773268733,8279.002988012364,1024.4988703803458,,9710.8950457145,,193.51056311559836,,865.7365737499962,27.344763799128764,71.8365841774759,60.04132050016652,79.73671618084163,,,,,,,,,1514.990355410683
2019-12-28,1709.7699312828884,2968.326366495134,,15033.984996427815,6541.725125343497,13979.324784154647,1272.4604923085972,9183.502043850849,996.40273490212,,10780.902006516344,,185.11094095581495,,927.6604828702247,30.125647515655317,79.27254669488308,66.30084089337517,87.99755552555281,,,,,,,,,1585.059756186816
2019-12-29,1680.0870267273242,2996.0488280484938,,15224.17361964673,6687.749498430355,14412.517396401554,1239.163743891458,9128.875765105091,982.5818292486517,,10493.480866937494,,180.96076843986202,,908.2377584383953,29.359313317775683,77.23517473670456,64.58974949963068,85.73480767991633,,,,,,,,,1554.1977661102246
2019-12-30,1705.4853820810677,3060.3287429381066,,15585.121370258135,6951.187530679175,14980.530336826387,1279.8724608338637,9457.899620193031,990.018439998253,,10780.902006516344,,181.3974591581907,,927.6604828702247,30.125647515655317,79.27254669488308,66.30084089337517,87.99755552555281,,,,,,,,,1581.1041716032425
2019-12-31,1640.3579518290876,3093.6983532691966,,15831.161530307903,6955.753173456964,15272.344683616018,1154.0688807172926,8923.710674155149,992.8001930289796,,9824.726516436342,,181.6092074828853,,869.5353152382526,27.621260994946585,72.58769816332506,60.677549253875284,80.57178308947182,,,,,,,,,1505.4599098956744
2020-01-01,1630.0450757340784,3184.7277179935318,,16361.266149861829,7029.801185206245,15659.812061020137,1069.5375793589296,8603.480456601445,1035.7695500064078,,9226.67655009971,,190.88221107932614,,840.5026329508913,26.105653009128666,68.5114831663704,57.238334687270154,76.04212796058057,,,,,,,,,1481.7051883802624
2020-01-02,1652.0488710623324,3184.7277179935318,,16361.266149861829,7108.147558915882,15738.11386958109,1120.7721323001533,8869.08439540939,1035.7695500064078,,9597.063574992655,,190.88221107932614,,861.9378322617396,27.06826660331093,71.08547019162673,59.40509174645776,78.90164927221139,,,,,,,,,1508.6984625913979
2020-01-03,1576.5307596831215,3087.8979613636843,,15797.989095696701,6529.766429216549,14658.011625432395,960.8918330387597,7843.607932033737,1024.9268179966973,,8465.98310093543,,190.229374013323,,793.6904871774226,24.10931255201613,63.185127787031,52.75860927345263,70.12554732786028,,,,,,,,,1420.3073769507932
2020-01-04,1637.37967417683,3103.353113642946,,15855.442890977518,6714.697971996393,14851.574703314003,1080.4391232349485,8463.350455918942,1027.2542468561346,,9350.138891730692,,190.34184521014006,,847.6476993878408,26.426524207189416,69.36947884145582,57.96058704033269,76.99530173112417,,,,,,,,,1490.7029464506409
2020-01-05,1593.0155058486641,3005.8568315500247,,15225.775878096696,6361.253323938949,14094.94366839917,1024.2632579435472,8014.814799549544,968.3065994238942,,8959.832467459357,,176.71131879603152,,822.2707529252202,25.392797344259158,66.61711048737278,55.64761868570277,73.93824241003468,,,,,,,,,1444.4316554815866
2020-01-06,1617.1914281286158,2988.762142089052,,15080.900369823788,6279.120108757502,13824.268547788612,1055.9489703959407,8100.418233307447,967.2279070232222,,9226.67655009971,,176.60764364517416,,840.5026329508913,26.105653009128666,68.5114831663704,57.238334687270154,76.04212796058057,,,,,,,,,1469.8384346295418
2020-01-07,1444.4959208264988,2962.679217717404,,14978.13345959696,5612.450081620843,13050.578332612246,664.7617671446376,6033.144214101056,979.8000762179253,,6387.70035014723,,180.74902011516744,,673.4152021554403,18.707980717993404,48.74220058975939,40.600694663566614,54.080455523709645,,,,,,,,,1260.9339469322754
2020-01-08,1612.9068789267947,2901.7403889607353,,14519.225574108623,5937.901437644437,12989.930587228828,1049.7723299582185,7871.7535863556295,942.1099451887542,,9226.67655009971,,171.70535693534055,,840.5026329508913,26.105653009128666,68.5114831663704,57.238334687270154,76.04212796058057,,,,,,,,,1465.8828500459683
2020-01-09,1608.9789073966317,2928.4898387954577,,14688.382443051145,5861.678401392153,12922.487636573931,998.5377770169947,7606.149647547684,977.6426914165812,,8876.208924585153,,180.5416698134527,,823.0091807918152,25.214152683694387,66.11587746994077,55.21778892352487,73.38014465840847,,,,,,,,,1454.2120080091781
2020-01-10,1566.7271613185892,2886.285236681474,,14461.771778827806,5805.200810671019,12848.56871505452,964.3814083895123,7429.080355009055,939.7825163293169,,8589.445442566413,,171.59288573852348,,800.8355536143721,24.43018375007689,64.04312346211647,53.480861626515164,71.07872109840388,,,,,,,,,1413.4827966868777
2020-01-11,1668.7942895366627,2815.538404423275,,14001.261634889506,5910.900013377152,12559.557087984627,1207.0737685885829,8529.90100835267,916.3676151249034,,10379.649396215655,,166.7986722025271,,904.439016950139,29.08281612195786,76.48406075085539,63.95352074592192,84.89974077128612,,,,,,,,,1539.9947041237922
2020-01-12,1658.7481191939905,2807.7075128222805,,13934.718697175642,5706.825918475532,12188.935489528394,1149.3735307466225,8160.860422394528,932.2700393262162,,9998.31618529335,,171.08093415316998,,885.1592981818253,28.11109799700839,73.8739561356544,61.75241189391101,81.9994640264781,,,,,,,,,1522.1188379858336
2020-01-13,1577.111809002271,2786.6052117652894,,13821.413365063972,5463.1345954134595,11936.646055226072,991.4003258445159,7341.914944403364,913.3399517825841,,8836.370125828376,,166.60654211570537,,815.125686488271,25.071926146198408,65.75911481228734,54.92536633264023,72.98506863949109,,,,,,,,,1427.5227282440615
2020-01-14,1561.5049851259612,2710.1113753965237,,13426.041968881027,5105.474856715845,11131.952248892907,951.7536101612802,6961.588187907563,936.6486819357381,,8569.526043188023,,174.73758738312907,,796.8938064625999,24.3590704813289,63.864742133289745,53.33465033107285,70.88118308894519,,,,,,,,,1410.027118263253
2020-01-15,1630.6261250532277,2729.7273823995856,,13429.246485780955,5318.645194856254,11362.474787534224,1088.3790846712102,7669.865358062083,908.0982222862231,,9597.063574992655,,166.23868809546815,,861.9378322617396,27.06826660331093,71.08547019162673,59.40509174645776,78.90164927221139,,,,,,,,,1488.9205396735301
2020-01-16,1569.7772105595197,2714.272230120324,,13371.79269050014,5133.713652076412,11168.911709652612,968.8317944750215,7050.122834176877,905.7707934267856,,8712.907784197394,,166.12621689865108,,807.9806200513215,24.75105494813765,64.90111913720189,54.203113979577694,72.03189486894748,,,,,,,,,1418.524970173683
2020-01-17,1550.230348265948,2783.432912991757,,13843.192303812912,5276.24878512783,11662.166392889463,907.7576989169492,6873.345994643573,945.0314374798143,,8239.635474611963,,175.23431875358958,,780.591198709682,23.52104868890475,61.612135716041045,51.43447995950464,68.37806208186369,,,,,,,,,1391.944733404379
2020-01-18,1573.1838374721076,2798.888065271018,,13900.646099093728,5326.2504620744085,11720.876356027213,939.0677034921414,7035.6595128039835,947.3588663392516,,8485.902500313818,,175.34678995040665,,797.6322343291946,24.180425820764125,63.363509115857724,52.90482056889495,70.32308533731896,,,,,,,,,1415.851886207271
2020-01-19,1569.8369152610935,2768.4685785591023,,13610.697014056454,5207.051605358228,11435.081716845343,936.8715646698403,6954.356527221115,896.8506558037847,,8505.821899692206,,162.1813685384594,,801.5739814809668,24.251539089512118,63.54189044468444,53.051031864337254,70.52062334677764,,,,,,,,,1411.3963954637486
2020-01-20,1560.3301898666448,2796.41321526682,,13823.015623513935,5386.911559161175,11869.203104571174,940.165772903292,7076.311005595418,899.0647219578266,,8485.902500313818,,162.3570924718749,,797.6322343291946,24.180425820764125,63.363509115857724,52.90482056889495,70.32308533731896,,,,,,,,,1403.9851324565504
2020-01-21,1637.0110296180737,2786.6052117652894,,13821.413365063972,5676.410834956363,12149.800978530886,1130.872164406736,8064.947888936103,913.3399517825841,,9844.64591581473,,166.60654211570537,,873.4770623900246,27.692374263694578,72.76607949215177,60.8237605493176,80.76932109893052,,,,,,,,,1501.004419152152
2020-01-22,1643.7941162255033,2710.60219324313,,13251.000474405388,5227.738084201888,11104.955801443808,1104.6843121887955,7684.474905937639,890.795329119146,,9750.733844471275,,161.79710836481595,,873.6200680535404,27.486990336624746,72.19334683512933,60.33374309105116,80.13179219975898,,,,,,,,,1502.1237893400648
2020-01-23,1634.2873908310544,2655.363901059138,,12946.255308114465,5058.796729755924,10686.198385041858,1101.6646213081312,7572.683300761195,884.3048631640197,,9730.814445092887,,161.42045829861902,,869.6783209017683,27.415877067876753,72.01496550630262,60.18753179560884,79.9342541903003,,,,,,,,,1494.7125263328667
2020-01-24,1686.246829910759,2635.6945062611308,,12844.739608847976,5122.390286224965,10596.280493638656,1210.7511978779357,8077.018389126733,898.2583164236852,,10533.319665694273,,165.61426531329758,,916.1212527419395,29.501539855271666,77.59193739435801,64.88217209051533,86.1298836988337,,,,,,,,,1557.1535383739003
2020-01-25,1651.7399312051505,2645.5025097626617,,12846.341867297939,4983.054893373251,10465.761086087436,1118.244366178504,7597.45572183461,883.9830865989275,,9884.484714571507,,161.3648156694671,,881.3605566935689,27.83460080119056,73.12284214980522,61.11618314020224,81.16439711784787,,,,,,,,,1511.8713605829748
2020-01-26,1635.848301245856,2620.185966186924,,12688.974631200597,4820.314481347781,10149.637969952593,1079.3200120292179,7334.490542532751,881.333881174398,,9616.982974371043,,161.19670184349812,,865.8795794135118,27.13937987205892,71.26385152045344,59.55130304190008,79.09918728167007,,,,,,,,,1492.3762180971548
2020-01-27,1611.6723789659043,2554.097726756187,,12316.7863637251,4553.646388280316,9567.434286435373,1041.3204004627082,7015.141025224101,873.7080414659019,,9350.138891730692,,160.74800299474302,,847.6476993878408,26.426524207189416,69.36947884145582,57.96058704033269,76.99530173112417,,,,,,,,,1466.9694389492
2020-01-28,1567.6647883093963,2554.097726756187,,12316.7863637251,4396.95364086104,9410.83066931347,938.8512945802606,6483.9331476082125,873.7080414659019,,8609.364841944802,,160.74800299474302,,804.7773007661441,24.501297018824882,64.22150479094319,53.62707292195748,71.27625910786256,,,,,,,,,1412.982890526929
2020-01-29,1534.840243441139,2565.3175174521502,,12332.351506382776,4259.794536167926,9282.486312000052,847.767644906974,6011.748367505198,863.583476312193,,7970.818419291283,,157.58903356107444,,770.6120269208526,22.86109723124884,59.82390918598087,49.92127166773295,66.39020367442204,,,,,,,,,1369.4394220544284
2020-01-30,1646.9656088889833,2549.8623651728894,,12274.897711101961,4690.752542272184,9704.46245141704,1130.9808681098498,7479.947918138007,861.2560474527558,,9998.31618529335,,157.47656236425738,,885.1592981818253,28.11109799700839,73.8739561356544,61.75241189391101,81.9994640264781,,,,,,,,,1511.2409803810067
2020-01-31,1611.6723789659043,2554.097726756187,,12316.7863637251,4553.646388280316,9567.434286435373,1041.3204004627082,7015.141025224101,873.7080414659019,,9350.138891730692,,160.74800299474302,,847.6476993878408,26.426524207189416,69.36947884145582,57.96058704033269,76.99530173112417,,,,,,,,,1466.9694389492
2020-02-01,1642.2332058107015,2554.097726756187,,12316.7863637251,4662.460796210369,9676.186798325583,1112.4795017699635,7384.0353846795815,873.7080414659019,,9864.565315193118,,160.74800299474302,,877.4188095417967,27.76348753244257,72.9444608209785,60.969971844759925,80.96685910838919,,,,,,,,,1504.4600975757767
2020-02-02,1608.6223297249737,2496.453516594573,,11979.2198103126,4262.138630622499,8892.404158701891,1019.438162475183,6748.756097992263,883.6876865887732,,9226.67655009971,,164.68963927046806,,840.5026329508913,26.105653009128666,68.5114831663704,57.238334687270154,76.04212796058057,,,,,,,,,1461.9272654623946
2020-02-03,1650.1790207903489,2490.806367816843,,11923.368273481747,4425.360242517579,9055.532926537207,1126.1768144360658,7302.097637175481,867.0850279045784,,9998.31618529335,,160.3277184298205,,885.1592981818253,28.11109799700839,73.8739561356544,61.75241189391101,81.9994640264781,,,,,,,,,1514.207668818687
2020-02-04,1608.458967064539,2461.254462657807,,11724.112384761265,4182.097168623868,8658.932951603607,1034.5947253194106,6766.150631876567,851.9838284669027,,9350.138891730692,,156.88816397336586,,847.6476993878408,26.426524207189416,69.36947884145582,57.96058704033269,76.99530173112417,,,,,,,,,1464.0027505115197
2020-02-05,1601.2877312822227,2433.1621576552284,,11585.801720069247,3970.63087296468,8217.374030968405,997.5559244876578,6482.3711707604225,877.0646730274497,,9103.214208468728,,164.26935470554557,,833.3575665139418,25.78478181106791,67.65348749128495,56.51608233420762,75.08895419003697,,,,,,,,,1452.9295073920161
2020-02-06,1632.7264804162528,2412.059856598237,,11472.496387957577,4129.552859243804,8367.468890659866,1102.8713944223955,7028.334822754531,858.1345854838174,,9844.64591581473,,159.79496266808096,,873.4770623900246,27.692374263694578,72.76607949215177,60.8237605493176,80.76932109893052,,,,,,,,,1497.0488345685785
