sample_id,Ca,Mg,Na,Cl,Si,F_Ca_prec,F_Ca_prec_pct25,F_Ca_prec_pct75,F_Mg_prec,F_Mg_prec_pct25,F_Mg_prec_pct75,F_Na_prec,F_Na_prec_pct25,F_Na_prec_pct75,F_Cl_prec,F_Cl_prec_pct25,F_Cl_prec_pct75,F_Si_prec,F_Si_prec_pct25,F_Si_prec_pct75,F_Ca_bslt,F_Ca_bslt_pct25,F_Ca_bslt_pct75,F_Mg_bslt,F_Mg_bslt_pct25,F_Mg_bslt_pct75,F_Na_bslt,F_Na_bslt_pct25,F_Na_bslt_pct75,F_Cl_bslt,F_Cl_bslt_pct25,F_Cl_bslt_pct75,F_Si_bslt,F_Si_bslt_pct25,F_Si_bslt_pct75,F_Ca_carb,F_Ca_carb_pct25,F_Ca_carb_pct75,F_Mg_carb,F_Mg_carb_pct25,F_Mg_carb_pct75,F_Na_carb,F_Na_carb_pct25,F_Na_carb_pct75,F_Cl_carb,F_Cl_carb_pct25,F_Cl_carb_pct75,F_Si_carb,F_Si_carb_pct25,F_Si_carb_pct75,F_Ca_flsc,F_Ca_flsc_pct25,F_Ca_flsc_pct75,F_Mg_flsc,F_Mg_flsc_pct25,F_Mg_flsc_pct75,F_Na_flsc,F_Na_flsc_pct25,F_Na_flsc_pct75,F_Cl_flsc,F_Cl_flsc_pct25,F_Cl_flsc_pct75,F_Si_flsc,F_Si_flsc_pct25,F_Si_flsc_pct75,F_Ca_umfc,F_Ca_umfc_pct25,F_Ca_umfc_pct75,F_Mg_umfc,F_Mg_umfc_pct25,F_Mg_umfc_pct75,F_Na_umfc,F_Na_umfc_pct25,F_Na_umfc_pct75,F_Cl_umfc,F_Cl_umfc_pct25,F_Cl_umfc_pct75,F_Si_umfc,F_Si_umfc_pct25,F_Si_umfc_pct75,F_Ca_clay,F_Ca_clay_pct25,F_Ca_clay_pct75,F_Mg_clay,F_Mg_clay_pct25,F_Mg_clay_pct75,F_Na_clay,F_Na_clay_pct25,F_Na_clay_pct75,F_Cl_clay,F_Cl_clay_pct25,F_Cl_clay_pct75,F_Si_clay,F_Si_clay_pct25,F_Si_clay_pct75,F_norm_prec,F_norm_25_prec,F_norm_75_prec,F_norm_bslt,F_norm_25_bslt,F_norm_75_bslt,F_norm_carb,F_norm_25_carb,F_norm_75_carb,F_norm_flsc,F_norm_25_flsc,F_norm_75_flsc,F_norm_umfc,F_norm_25_umfc,F_norm_75_umfc,F_norm_clay,F_norm_25_clay,F_norm_75_clay
sc7_zam22,60.94365986,1283.563053,262.42,263.8704764,474.5593733,2.922200913,2.150639358,3.918214249,0.037869523,0.027711288,0.052955134,0.734944407,0.560047156,0.965687947,1.000001114,0.999998472,1.008494414,0,0,0,2.709499634,0.269569381,5.053534928,0.109261222,0.0121321,0.23146382,0.125383207,0.010519403,0.310681011,0,0,0,1.566217736,0.208091741,3.095648982,2.861345644,0.2116058,6.513079704,0.009126754,0.000589295,0.02103258,0,0,0,0,0,0,0.003503427,0.000277695,0.008226927,0.597043592,0.18629309,1.520805904,0.01885934,0.006805459,0.038977477,0.37117065,0.124772068,0.72052736,0,0,0,1.714358193,0.717261771,3.526179799,2.339675711,1.062088863,4.089557788,0.94185194,0.83149383,1.038797187,0.019985141,0.01000041,0.033280852,0,0,0,2.107957049,1.511984085,2.78603321,-14.18320313,-17.02019897,-9.501690243,-0.157529636,-0.266645605,-0.066857209,-0.404638549,-0.737485094,-0.188100811,0,0,0,-5.282053717,-6.878132325,-4.004512496,0.264723602,0.203734061,0.340585624,0.224373827,0.023334363,0.422514831,0.116357878,0.008495988,0.263368317,0.112376227,0.042166002,0.205243225,0.872656966,0.752581676,0.991064976,-0.781692602,-0.976815545,-0.576259261
lawis_river_zam22,233.6942961,995.926764,120.53,52.04072998,487.9651059,0.146685419,0.113190804,0.195718631,0.009543198,0.007087199,0.012685862,0.288393125,0.21796898,0.373152851,1.000000016,0.999999931,1.000000243,0,0,0,0.757126812,0.385086271,1.130718422,0.152333042,0.075423526,0.243941739,0.38297056,0.118468367,0.667325856,0,0,0,1.569078207,0.83541685,2.461407199,1.662233978,0.972396384,2.572614594,0.024554314,0.014881107,0.039734504,0,0,0,0,0,0,0.007420461,0.004362776,0.012074475,0.179641456,0.061159549,0.386409884,0.02420645,0.010998592,0.05405608,0.797769583,0.398229348,1.475787693,0,0,0,1.702749424,0.830190484,2.76776185,0.53153096,0.218462308,0.914613569,0.969065899,0.856529195,1.086549582,0.038128763,0.02054585,0.058094077,0,0,0,1.638836072,1.181839623,2.160364091,-2.73358627,-3.381438416,-1.8829702,-0.1883949,-0.328984243,-0.095206171,-0.637902753,-1.243710372,-0.28329625,0,0,0,-4.266350967,-5.391603227,-3.343262555,0.058710569,0.046067343,0.076005505,0.295080421,0.147419362,0.426578534,0.305638957,0.178131499,0.475757243,0.130087722,0.066431755,0.230629422,0.823623989,0.712803489,0.944519813,-0.729230045,-0.867962647,-0.545356493
masinloc_river_zam22,226.8077249,684.4270726,358.42,95.46767227,420.8652306,0.281704811,0.207277957,0.381888977,0.026097711,0.018738481,0.034362559,0.185885799,0.142787051,0.253540229,1.0000001,1.00000001,1.006161293,0,0,0,0.420049646,0.058218057,0.838733343,0.121558672,0.017345638,0.259715802,0.052265978,0.004689277,0.174090966,0,0,0,1.117280035,0.162073973,2.00520401,2.183134273,1.387855182,3.138308838,0.046530287,0.029071205,0.068349129,0,0,0,0,0,0,0.010946053,0.006719663,0.015898113,0.367326156,0.175260033,0.715806388,0.093286638,0.053145249,0.159435806,0.930575067,0.762909001,1.121324589,0,0,0,4.152735882,2.866122101,5.565084184,0.409355455,0.186240094,0.685661154,0.973309849,0.745310474,1.237014969,0.008612923,0.004425078,0.014874276,0,0,0,1.27265327,0.919237008,1.811632658,-3.153510893,-3.844188762,-2.516501014,-0.342909183,-0.568037434,-0.162706831,-0.254221559,-0.437125531,-0.112802973,0,0,0,-6.003796077,-7.268948763,-4.995049916,0.117084758,0.092783361,0.160532159,0.172195213,0.023237809,0.346444691,0.417105179,0.262909469,0.600491448,0.394491883,0.307661581,0.515278645,0.612163052,0.469888808,0.775131056,-0.903240408,-0.99999814,-0.761048062
salasa_river_zam22,268.2144818,1023.61654,1505.02,2321.665303,418.1947659,3.633914885,3.055700737,4.399971491,0.317180236,0.238484806,0.389671169,0.875547826,0.755923586,0.966271905,0.975676809,0.924097864,1.000003654,0,0,0,0.128701558,1.16E-05,1.554211104,0.036370054,3.00E-06,0.342887707,0.003180516,5.20E-07,0.060322273,0,0,0,0.512074336,3.48E-05,4.73708401,0.038917806,6.50E-06,1.342903463,0.000631363,1.13E-07,0.021756453,0,0,0,0,0,0,0.000237247,3.84E-08,0.007763169,0.457415347,0.177987842,0.956972061,0.083113223,0.037426998,0.154869775,0.218414056,0.117656094,0.373001294,0,0,0,7.501722868,4.333404456,11.15402352,0.318470434,0.119622371,0.596355152,0.765348408,0.454589921,1.15539883,0.002008614,0.000767116,0.003619661,0,0,0,1.589300749,0.933491985,2.634885167,-5.448190909,-6.854593159,-4.017901706,-0.409034089,-0.749176749,-0.172262158,-0.14963975,-0.233721026,-0.070503436,0,0,0,-11.22408512,-14.46815656,-8.68064907,0.95286879,0.887151693,0.999998548,0.028950301,2.51E-06,0.350893008,0.003980545,6.66E-07,0.136473169,0.218837989,0.117922084,0.338311469,0.314100271,0.189857683,0.471475018,-0.888386214,-0.999987651,-0.633706012
bagsit_river_zam22,160.611807,1033.552767,125.97,59.09231941,448.0505608,0.240474897,0.180347617,0.31578663,0.010707897,0.007547588,0.013943703,0.324064703,0.234667951,0.438924717,1.000000069,0.999999944,1.000041808,0,0,0,1.135644451,0.552785478,1.596968588,0.156292569,0.066562412,0.268642731,0.356152868,0.082890815,0.618248926,0,0,0,1.868242971,0.886104457,2.81520455,1.958875741,1.057100266,3.369766978,0.019213457,0.010678394,0.034323369,0,0,0,0,0,0,0.006508378,0.003648555,0.011405996,0.20259594,0.071863574,0.520099306,0.024168277,0.010133622,0.047303985,0.771158277,0.385064596,1.369681948,0,0,0,1.699787366,0.864492383,2.937532913,0.771310171,0.374601225,1.283668882,0.940471978,0.833610541,1.04927847,0.040799697,0.018628502,0.058575641,0,0,0,1.70517702,1.234377932,2.360699259,-3.936792493,-5.041962495,-2.848349305,-0.158855388,-0.293241695,-0.071687089,-0.610981381,-1.149801359,-0.278825711,0,0,0,-4.838324562,-5.99482589,-3.776052038,0.069063084,0.053608445,0.091008676,0.309282381,0.144551776,0.466721346,0.251552758,0.137518387,0.437735716,0.134857911,0.06622306,0.223697314,0.865078613,0.734690976,0.961705565,-0.735879672,-0.920757017,-0.552061666
bancal_river_zam22,8297.320226,42813.82432,57166.73,90944.34886,3910.272387,4.387386743,3.727075547,5.275120938,0.283038412,0.20776418,0.35435333,0.931463154,0.810738044,1.021615394,0.97951704,0.922685011,1.000005926,0,0,0,0.392052155,0.000271418,2.090261311,0.069620487,6.36E-05,0.376948294,0.009011393,9.12E-06,0.058620315,0,0,0,3.743225548,0.003791784,20.60795561,0.110987325,9.23E-05,1.380632121,0.001279764,1.16E-06,0.017763245,0,0,0,0,0,0,0.002154685,1.79E-06,0.027260042,0.506698716,0.219667251,1.141799315,0.055962982,0.023793582,0.115196275,0.172333785,0.078575071,0.316889306,0,0,0,24.76213432,12.34908874,41.55367914,0.422297825,0.173558009,0.834167759,0.840224272,0.519829998,1.141316867,0.002420064,0.000968429,0.004816325,0,0,0,7.344698728,4.568264708,11.16222044,-7.211344011,-8.656123726,-5.272246006,-0.364633191,-0.63906309,-0.154662378,-0.15148923,-0.243690881,-0.07184488,0,0,0,-46.59359291,-60.57189612,-34.76911512,0.961472335,0.901228386,0.999864037,0.070462659,5.33E-05,0.37592595,0.00905116,7.56E-06,0.113253766,0.17560406,0.081260358,0.296408893,0.372693185,0.238168946,0.508456744,-0.844756441,-0.99922183,-0.645371204
bucao_river_zam22,827.6984879,850.6274429,1024.09,476.8284771,773.0995193,0.416737143,0.305891897,0.538821183,0.110008886,0.084520085,0.15393365,0.369984556,0.266031581,0.505207793,1.000000423,1.000000092,1.021412684,0,0,0,0.260274953,2.39E-05,0.454581626,0.217891646,2.31E-05,0.396996946,0.048968373,6.81E-06,0.133140749,0,0,0,1.236293657,0.000108863,2.123540278,1.365290936,0.927740493,1.931753837,0.085567127,0.055853219,0.121011388,0,0,0,0,0,0,0.01382605,0.009206013,0.020360835,0.258629241,0.107763616,0.541885736,0.16995952,0.096962521,0.290890566,0.717968576,0.470662684,0.859294315,0,0,0,5.337448406,3.783047531,7.11095313,0.118800626,0.044747021,0.227100568,0.915034638,0.523634166,1.401109722,0.003045951,0.001303472,0.005844497,0,0,0,0.788923452,0.450976581,1.348839738,-1.742534056,-2.143779073,-1.299633998,-0.630136492,-1.073029662,-0.262368474,-0.163605126,-0.286748856,-0.090317605,0,0,0,-6.893436889,-8.478990402,-5.726425172,0.304540661,0.235300286,0.412319528,0.189169537,1.69E-05,0.301030993,0.442940628,0.303555764,0.628322354,0.410611517,0.30665645,0.544835964,0.327091428,0.187143057,0.503327564,-0.905425047,-0.999998726,-0.713549224
maloma_river_zam22,280.7899596,860.4813824,304.87,91.95272614,761.1180345,0.222648609,0.166242981,0.298805572,0.02019319,0.015620583,0.027657755,0.208251506,0.153485751,0.282635116,1.000000026,0.999999969,1.000000289,0,0,0,0.636541181,0.267692895,0.961256139,0.178404282,0.0707226,0.302225842,0.145603828,0.029678845,0.301163863,0,0,0,1.048365903,0.499924353,1.623170802,1.772509774,0.946104427,2.567407397,0.036528573,0.020009986,0.052277746,0,0,0,0,0,0,0.005994199,0.003212425,0.009072693,0.284912809,0.133424768,0.582944071,0.071224525,0.039317742,0.116900816,0.865635751,0.638712156,1.124551654,0,0,0,2.185152832,1.495637271,3.020359911,0.36484079,0.196611565,0.663643131,0.942761691,0.765931924,1.173705174,0.01349583,0.007145834,0.021377597,0,0,0,0.872781932,0.61384113,1.213341826,-2.686007666,-3.335262487,-1.975554114,-0.305194006,-0.480802117,-0.129511771,-0.298604407,-0.510133254,-0.144597267,0,0,0,-3.324683949,-4.222867431,-2.6567092,0.099676342,0.077019693,0.132455963,0.276435485,0.118436108,0.399534085,0.36644087,0.195729368,0.531120315,0.298101205,0.203789976,0.40713537,0.653288342,0.519826433,0.804016458,-0.818521315,-0.958286527,-0.68922749
bulsa_river_us_zam23,447.3027596,529.0886649,290.4397365,57.40783573,748.7448816,0.081579502,0.063192141,0.110733515,0.019855419,0.014496487,0.02709014,0.130573733,0.106375825,0.171224204,0.99999997,0.999999927,1.00081783,0,0,0,0.357122377,0.107075274,0.516784513,0.265805901,0.075628276,0.398909358,0.134921465,0.017783056,0.305341977,0,0,0,0.906695221,0.36284498,1.334195884,1.375031048,0.973545487,1.815855554,0.076462502,0.052091639,0.099795143,0,0,0,0,0,0,0.007815752,0.005433049,0.010352309,0.215292883,0.086927935,0.414680668,0.115433858,0.056818253,0.206363553,0.949993353,0.746625007,1.213267721,0,0,0,2.353790037,1.565011359,3.189634296,0.147385556,0.068280345,0.261944392,0.893840911,0.664868525,1.197139124,0.007311226,0.003127512,0.011978075,0,0,0,0.532873635,0.331819345,0.797282372,-1.320755329,-1.772152348,-1.034154675,-0.438913479,-0.721746985,-0.229410235,-0.289537694,-0.511977754,-0.137754986,0,0,0,-3.004816982,-3.819663197,-2.360355768,0.068716697,0.054134474,0.086972249,0.291795007,0.086361009,0.400764517,0.514562805,0.365764991,0.683539946,0.365005303,0.252397144,0.498395323,0.438831908,0.32574444,0.594840872,-0.808582225,-0.993370424,-0.652367591
camiling_river_ds_zam23,397.3002645,665.7889323,183.9059996,82.68975827,617.5894606,0.137184278,0.103731809,0.188060024,0.023342373,0.017373038,0.030756392,0.308708963,0.243745221,0.433474422,1.000000011,0.999999957,1.000000148,0,0,0,0.394765083,0.211524666,0.574198252,0.204207966,0.105165366,0.316154093,0.228220821,0.06080338,0.437881493,0,0,0,1.174008103,0.627182242,1.712806367,1.281189945,0.86199867,1.757626028,0.048457707,0.033787533,0.065141519,0,0,0,0,0,0,0.007739516,0.005205399,0.010500413,0.120677614,0.04589655,0.261278467,0.044088563,0.022676113,0.083236425,0.733993652,0.429569846,1.122294522,0,0,0,1.694867406,0.902232623,2.656107757,0.226965359,0.100880738,0.382323295,0.923463075,0.759534102,1.157989352,0.015624088,0.007767119,0.0268417,0,0,0,0.87788873,0.57901247,1.211654573,-1.389653628,-1.767780194,-0.992375206,-0.289928535,-0.510884576,-0.118648334,-0.430100818,-0.779453882,-0.180951073,0,0,0,-3.069728226,-3.884467746,-2.341471383,0.103387713,0.081970308,0.138511022,0.283708271,0.157226174,0.389704925,0.43263415,0.293067816,0.594639449,0.182334495,0.108758363,0.293492032,0.577702731,0.455905984,0.726450504,-0.713779068,-0.896314377,-0.53109806
malabobo_river_zam23,408.5034183,525.5297264,160.833185,57.83177728,601.4954602,0.093594308,0.071777376,0.12899149,0.020332366,0.015080111,0.026456279,0.23837352,0.187242924,0.319015362,0.999999983,0.999999938,1.000000066,0,0,0,0.379980953,0.22337446,0.517292569,0.244425414,0.131774274,0.370595052,0.259158196,0.074039048,0.462208127,0,0,0,1.083627794,0.613052576,1.584979426,1.178493617,0.88968274,1.634155286,0.061733722,0.042607191,0.082549602,0,0,0,0,0,0,0.007830947,0.005784372,0.010592526,0.099582704,0.039717755,0.211960542,0.061231381,0.031543821,0.09089141,0.760885149,0.489916084,1.137782185,0,0,0,1.603533765,0.962180245,2.453787323,0.163009505,0.076424965,0.264990586,0.892360546,0.715156884,1.162549665,0.014583678,0.006317516,0.022794021,0,0,0,0.646561591,0.435213182,1.009037446,-1.119498671,-1.45259026,-0.792188341,-0.327796919,-0.590253814,-0.128241393,-0.354522799,-0.669182674,-0.166624836,0,0,0,-2.568953028,-3.345496677,-1.998258268,0.08068508,0.062968206,0.10509325,0.304617215,0.187839917,0.421262162,0.470908197,0.35103497,0.646381062,0.194922501,0.124945338,0.286505783,0.500725911,0.389433391,0.644226853,-0.686541025,-0.858130727,-0.511471388
bayaoas_river_zam23,573.6064674,711.4996914,186.6120705,83.2803994,919.8148478,0.099674456,0.073874873,0.132386445,0.022539976,0.016865874,0.031479605,0.294978018,0.230609669,0.427627784,0.999999981,0.999999943,1.000000058,0,0,0,0.339125901,0.195951648,0.488715114,0.231298881,0.127936945,0.355893309,0.28772082,0.071393734,0.462362337,0,0,0,0.971749717,0.563307522,1.37570232,1.088467245,0.77157488,1.394538229,0.055614362,0.040096308,0.072026411,0,0,0,0,0,0,0.00639124,0.004481893,0.008320835,0.086001592,0.033939471,0.201819261,0.045996088,0.021886755,0.087311213,0.666526827,0.442405922,1.041132794,0,0,0,1.123354958,0.628646167,1.9005666,0.154212849,0.071292905,0.245448573,0.898098393,0.698073691,1.089820614,0.015555131,0.007481009,0.026402609,0,0,0,0.585853467,0.395610717,0.807740007,-0.955093408,-1.213771711,-0.591939816,-0.262701038,-0.470813586,-0.106139288,-0.399742461,-0.71428843,-0.16254888,0,0,0,-1.985898923,-2.655337219,-1.422437888,0.088174991,0.067536611,0.124227232,0.291881166,0.175837767,0.408426251,0.45280682,0.320103788,0.575537293,0.154716703,0.091754502,0.24398916,0.489248247,0.394967019,0.605036158,-0.600463567,-0.764877889,-0.388279343
mapita_river_zam23,762.7875642,797.4490846,283.5677408,78.91461936,1060.850988,0.070210108,0.052819312,0.095020655,0.018747114,0.014098645,0.025828959,0.188416353,0.142183254,0.256622622,0.999999965,0.999999927,1.00000006,0,0,0,0.326371817,0.151127239,0.484337329,0.291728623,0.129893547,0.426335966,0.247056973,0.048432552,0.429364202,0,0,0,1.047622741,0.555663685,1.541102279,1.193530585,0.915900109,1.561800254,0.073970158,0.054670636,0.098937792,0,0,0,0,0,0,0.008085389,0.006171318,0.011002555,0.119548737,0.049402829,0.226707527,0.075203307,0.038709066,0.116713273,0.847277646,0.548131139,1.234953763,0,0,0,1.608334952,1.015783211,2.663201971,0.134125495,0.049131779,0.217837109,0.849049599,0.623254773,1.1315231,0.010942512,0.004786962,0.017583317,0,0,0,0.548419132,0.381820801,0.796585416,-0.980979989,-1.294464409,-0.718021951,-0.339980314,-0.574164755,-0.177502277,-0.386598927,-0.657819041,-0.196627899,0,0,0,-2.507721953,-3.330234605,-1.905461921,0.067683653,0.052077254,0.08801404,0.315964863,0.143913989,0.422514825,0.523750713,0.399460885,0.687594429,0.225263933,0.148075663,0.324237897,0.41805379,0.309656089,0.576736926,-0.681176246,-0.889031893,-0.49535294
dumoloc_river_zam23,658.0418185,853.0343551,256.1153641,111.1556145,974.0786897,0.113553528,0.089590941,0.151225782,0.02461611,0.018882706,0.034885505,0.300457384,0.226933474,0.386937997,0.999999989,0.999999951,1.000000055,0,0,0,0.35406876,0.219070972,0.511147645,0.237365226,0.139373186,0.352571112,0.244229324,0.068784926,0.408647397,0,0,0,1.061836796,0.698760547,1.513151296,1.159535283,0.788324424,1.557547191,0.058428911,0.038023274,0.079187702,0,0,0,0,0,0,0.006984539,0.004906056,0.009754704,0.112281683,0.043414044,0.233405347,0.051890533,0.028081255,0.092793745,0.757046898,0.443004615,1.138695635,0,0,0,1.453929518,0.870448303,2.276343608,0.162084108,0.073922087,0.29776024,0.888746919,0.705147768,1.114949027,0.012678984,0.006320153,0.022720905,0,0,0,0.627715708,0.421237664,0.903835987,-1.034578201,-1.367027493,-0.731934157,-0.301451688,-0.52141803,-0.132825556,-0.400969289,-0.712377492,-0.15777041,0,0,0,-2.430489703,-3.136648462,-1.855983189,0.099418762,0.077353427,0.13188777,0.301579352,0.181944875,0.392683864,0.459030558,0.310799275,0.613620408,0.198104874,0.116547661,0.286185312,0.506226137,0.385267104,0.642522053,-0.641528097,-0.785154889,-0.483035567
