sample_id,Ca,Mg,Na,Cl,Si,Sr,Sr8786_x_Sr,F_Ca_prec,F_Ca_prec_pct25,F_Ca_prec_pct75,F_Mg_prec,F_Mg_prec_pct25,F_Mg_prec_pct75,F_Na_prec,F_Na_prec_pct25,F_Na_prec_pct75,F_Cl_prec,F_Cl_prec_pct25,F_Cl_prec_pct75,F_Si_prec,F_Si_prec_pct25,F_Si_prec_pct75,F_Sr_prec,F_Sr_prec_pct25,F_Sr_prec_pct75,F_Sr8786_x_Sr_prec,F_Sr8786_x_Sr_prec_pct25,F_Sr8786_x_Sr_prec_pct75,F_Ca_bslt,F_Ca_bslt_pct25,F_Ca_bslt_pct75,F_Mg_bslt,F_Mg_bslt_pct25,F_Mg_bslt_pct75,F_Na_bslt,F_Na_bslt_pct25,F_Na_bslt_pct75,F_Cl_bslt,F_Cl_bslt_pct25,F_Cl_bslt_pct75,F_Si_bslt,F_Si_bslt_pct25,F_Si_bslt_pct75,F_Sr_bslt,F_Sr_bslt_pct25,F_Sr_bslt_pct75,F_Sr8786_x_Sr_bslt,F_Sr8786_x_Sr_bslt_pct25,F_Sr8786_x_Sr_bslt_pct75,F_Ca_carb,F_Ca_carb_pct25,F_Ca_carb_pct75,F_Mg_carb,F_Mg_carb_pct25,F_Mg_carb_pct75,F_Na_carb,F_Na_carb_pct25,F_Na_carb_pct75,F_Cl_carb,F_Cl_carb_pct25,F_Cl_carb_pct75,F_Si_carb,F_Si_carb_pct25,F_Si_carb_pct75,F_Sr_carb,F_Sr_carb_pct25,F_Sr_carb_pct75,F_Sr8786_x_Sr_carb,F_Sr8786_x_Sr_carb_pct25,F_Sr8786_x_Sr_carb_pct75,F_Ca_flsc,F_Ca_flsc_pct25,F_Ca_flsc_pct75,F_Mg_flsc,F_Mg_flsc_pct25,F_Mg_flsc_pct75,F_Na_flsc,F_Na_flsc_pct25,F_Na_flsc_pct75,F_Cl_flsc,F_Cl_flsc_pct25,F_Cl_flsc_pct75,F_Si_flsc,F_Si_flsc_pct25,F_Si_flsc_pct75,F_Sr_flsc,F_Sr_flsc_pct25,F_Sr_flsc_pct75,F_Sr8786_x_Sr_flsc,F_Sr8786_x_Sr_flsc_pct25,F_Sr8786_x_Sr_flsc_pct75,F_Ca_umfc,F_Ca_umfc_pct25,F_Ca_umfc_pct75,F_Mg_umfc,F_Mg_umfc_pct25,F_Mg_umfc_pct75,F_Na_umfc,F_Na_umfc_pct25,F_Na_umfc_pct75,F_Cl_umfc,F_Cl_umfc_pct25,F_Cl_umfc_pct75,F_Si_umfc,F_Si_umfc_pct25,F_Si_umfc_pct75,F_Sr_umfc,F_Sr_umfc_pct25,F_Sr_umfc_pct75,F_Sr8786_x_Sr_umfc,F_Sr8786_x_Sr_umfc_pct25,F_Sr8786_x_Sr_umfc_pct75,F_Ca_clay,F_Ca_clay_pct25,F_Ca_clay_pct75,F_Mg_clay,F_Mg_clay_pct25,F_Mg_clay_pct75,F_Na_clay,F_Na_clay_pct25,F_Na_clay_pct75,F_Cl_clay,F_Cl_clay_pct25,F_Cl_clay_pct75,F_Si_clay,F_Si_clay_pct25,F_Si_clay_pct75,F_Sr_clay,F_Sr_clay_pct25,F_Sr_clay_pct75,F_Sr8786_x_Sr_clay,F_Sr8786_x_Sr_clay_pct25,F_Sr8786_x_Sr_clay_pct75,F_norm_prec,F_norm_25_prec,F_norm_75_prec,F_norm_bslt,F_norm_25_bslt,F_norm_75_bslt,F_norm_carb,F_norm_25_carb,F_norm_75_carb,F_norm_flsc,F_norm_25_flsc,F_norm_75_flsc,F_norm_umfc,F_norm_25_umfc,F_norm_75_umfc,F_norm_clay,F_norm_25_clay,F_norm_75_clay
pmb2_zam24,939.366916,2255.919501,91.35400107,39.409923,995.2592743,1.948491886,0.708671,0.028411102,0.021486112,0.03803429,0.003293682,0.002350694,0.004348695,0.290834807,0.217248438,0.390276737,0.999999653,0.998562154,1.000215434,0,0,0,0.37408248,0.183187875,0.556618776,0.37438185,0.18332082,0.557078268,0.385827731,0.095417798,0.910264725,0.150620446,0.035582378,0.374461705,0.771428909,0.138617659,1.629546041,0,0,0,1.736199024,0.442807804,3.825841693,0.109468442,0.026269761,0.263565691,0.108723984,0.026088201,0.261702206,1.296076305,0.883063151,1.814586719,0.034520368,0.023720774,0.050611325,0,0,0,0,0,0,0.01172823,0.007760091,0.016589813,0.831415426,0.584228795,1.185244087,0.831354168,0.584221194,1.185896807,0.038053944,0.006883072,0.106340011,0.010396499,0.003014362,0.026921895,1.177778955,0.411980798,2.272727157,0,0,0,0.811406284,0.270957552,1.783737813,0.136349347,0.048520416,0.313160861,0.135322974,0.048186228,0.310851193,0.224495395,0.112746573,0.42806811,0.919137194,0.686199686,1.026516289,0.094456301,0.035730381,0.149155155,0,0,0,1.559703694,1.021532899,2.191510222,1.034929923,0.441885862,1.895994842,1.034833074,0.440703101,1.893092593,-1.189951272,-2.014468918,-0.672164895,-0.120881986,-0.232281912,-0.057158518,-1.693402089,-3.685725439,-0.658936784,0,0,0,-3.976054111,-5.972168122,-2.354948608,-1.752866887,-2.830542322,-0.894273052,-1.750754914,-2.82513199,-0.892022383,0.018269649,0.014714778,0.024483396,0.239115307,0.062828592,0.577490894,0.394314075,0.268750809,0.55317713,0.057703766,0.020902092,0.117427712,0.707364388,0.539629042,0.822210346,-0.558050872,-0.860547918,-0.306794923
pmb1_zam24,862.8209539,2095.94404,105.5001196,87.57509943,768.9895984,2.072156496,0.708659,0.062976643,0.048974915,0.083442132,0.007367137,0.005418167,0.00981279,0.520619023,0.400302808,0.659378093,0.999999672,0.990195509,1.000003286,0,0,0,0.64132385,0.384957005,0.985233583,0.641811851,0.385283942,0.985972607,0.510310382,0.118787871,1.008482623,0.178524222,0.047031669,0.443570679,0.68876854,0.182942339,1.746661124,0,0,0,2.481811224,0.701613812,5.212839413,0.117903822,0.031372225,0.244491196,0.117199934,0.031169861,0.242926284,1.288603111,0.900025905,1.73840198,0.03455603,0.022564215,0.047250757,0,0,0,0,0,0,0.013505359,0.009343915,0.019082231,0.725641711,0.502250155,0.997422273,0.725735968,0.502566018,0.99775355,0.032605776,0.004029711,0.101960605,0.009411527,0.00170043,0.023280155,0.80050961,0.141429038,1.662692326,0,0,0,0.846291165,0.164871825,1.965093103,0.114608362,0.018108663,0.238649163,0.113971816,0.017995081,0.236778562,0.272975514,0.111889355,0.493145048,0.896460529,0.656300143,1.053640497,0.079584835,0.039619249,0.125631714,0,0,0,1.841836041,1.272720178,2.780565034,0.835047194,0.386221846,1.57868643,0.833987291,0.385213716,1.575355195,-1.398084845,-1.996346786,-0.825935357,-0.155103649,-0.28176227,-0.062184188,-1.592942017,-2.995557661,-0.648562109,0,0,0,-5.318955875,-7.346134359,-3.589995728,-1.882268554,-2.695335379,-1.000182253,-1.879684998,-2.69243359,-0.998366761,0.039445278,0.033412471,0.051842179,0.327657587,0.081920548,0.675501699,0.387203615,0.270283589,0.520707554,0.051222642,0.008567076,0.106358984,0.703027441,0.514589981,0.84639302,-0.615942495,-0.863446111,-0.39808375
sc6_zam24,57.33473369,1611.003282,94.24682019,83.56415536,645.9881332,0.128230953,0.706181,0.895880975,0.715800856,1.162680654,0.008619037,0.006560813,0.012028622,0.519688587,0.407444595,0.701155201,0.99999515,0.984742502,1.007938388,0,0,0,6.453886381,3.416951314,10.56422583,6.481587883,3.431649106,10.60868754,5.822189419,2.89786474,10.11234625,0.21222033,0.103167358,0.348028653,0.68357717,0.261446936,1.399419027,0,0,0,2.557487655,1.242053965,3.938803295,1.592344777,0.816962916,3.088100981,1.588614677,0.814403603,3.079166603,5.387875318,2.327172668,8.89497273,0.01270379,0.005350703,0.020126162,0,0,0,0,0,0,0.00460973,0.001948642,0.007361129,3.303184474,1.422177655,5.395115777,3.315514068,1.428447276,5.414633156,0.54611552,0.13178099,1.37237312,0.013568806,0.003918235,0.029107902,0.860036175,0.291042381,1.771294704,0,0,0,1.148503253,0.35444003,2.151521257,1.851458878,0.657359284,3.641464988,1.844072453,0.655090997,3.632615861,2.40201623,1.159486848,4.21429911,0.858665729,0.697322116,0.951553903,0.064528842,0.033081486,0.099180328,0,0,0,1.60049872,1.136766344,2.257195228,8.429862654,4.338039285,14.65067011,8.422339411,4.348597777,14.64254787,-16.83822488,-20.76802757,-12.11064721,-0.1217453,-0.204552794,-0.054708074,-1.565892772,-2.578219779,-0.726889818,0,0,0,-4.825539176,-6.112760436,-3.490863968,-24.827643,-31.44028376,-17.29474559,-24.7971808,-31.43772246,-17.326837,0.065094012,0.054310334,0.084857133,0.447024573,0.221913494,0.742827013,0.18544116,0.079980214,0.307661072,0.08818538,0.029280525,0.170520119,0.901222625,0.719643309,0.999769635,-0.815051291,-0.977667242,-0.596262643
sc7_zam24,47.52473512,1713.476121,46.80960826,50.5204073,730.235791,0.123273841,0.705659,0.656875494,0.517282463,0.855826282,0.005080497,0.003824577,0.006914965,0.650483321,0.51342088,0.828410008,0.999995457,0.992319902,1.00312848,0,0,0,5.198038885,2.407045151,7.797248836,5.224023375,2.419122612,7.836126309,8.473470619,4.403534796,12.94871625,0.21757038,0.119141503,0.363968702,1.275900392,0.525044095,2.660376251,0,0,0,2.534962866,1.387981401,3.751341675,1.801319883,0.817676746,3.257343007,1.796080307,0.815973255,3.250115904,6.748661523,2.98158914,11.4531554,0.012384314,0.005411385,0.020750971,0,0,0,0,0,0,0.004131736,0.001680543,0.007174283,3.437539285,1.595105947,5.892428984,3.451094088,1.600829828,5.918440785,0.680506253,0.211239579,1.607497671,0.012449644,0.003587808,0.027939133,1.626233422,0.532044045,3.310451311,0,0,0,0.806586685,0.336586075,1.725942223,1.823480868,0.655254696,3.852480947,1.81844593,0.653913576,3.840770738,2.513186963,1.302683645,5.169086454,0.833869309,0.699924537,0.926590277,0.141822613,0.064196935,0.220966675,0,0,0,1.500022742,1.059059825,2.032140406,11.73923946,7.181375487,17.38041081,11.74304345,7.169978718,17.35551678,-21.33958878,-25.60155835,-15.75571356,-0.117886271,-0.191965831,-0.057559625,-3.596975742,-5.582224439,-2.092238204,0,0,0,-4.309462733,-5.52713991,-3.282230125,-26.18527266,-32.56579244,-19.62053655,-26.19518605,-32.61816559,-19.63671859,0.038492659,0.031945521,0.048836169,0.502175389,0.258915716,0.758897527,0.189965683,0.083416568,0.32062058,0.076308417,0.02740811,0.166474661,0.920411354,0.740357731,0.999957791,-0.804121722,-0.98360442,-0.627031716
sc4_zam24,151.7307387,1664.997386,91.17307962,81.25123403,681.5775343,0.192228618,0.705393,0.332524892,0.252900794,0.448973402,0.008481325,0.006129721,0.011469918,0.531457672,0.414435341,0.69337509,0.99999728,0.98561585,1.00222116,0,0,0,3.483616383,1.456211706,5.745081139,3.502019045,1.464083767,5.776335003,2.694721844,1.418625787,4.201015726,0.23462703,0.108360987,0.376248776,0.847063995,0.310292454,1.576314542,0,0,0,2.723339249,1.451285285,4.107211927,1.147184565,0.558086515,2.175200195,1.143407836,0.556993596,2.170980248,2.333104151,1.097484867,3.978375,0.01388648,0.006189021,0.023378291,0,0,0,0,0,0,0.004964027,0.002277374,0.008626119,2.455773068,1.168871789,4.164187528,2.467008835,1.174588661,4.18293514,0.174447217,0.029721936,0.561899558,0.012997221,0.002632001,0.028295605,0.849669272,0.230627942,1.942786834,0,0,0,0.891431909,0.260933676,2.023649224,1.208047167,0.300835313,2.642893871,1.204188539,0.30003946,2.638674305,0.914921595,0.413041688,1.826265882,0.861554377,0.71720084,0.973046104,0.069286195,0.036549827,0.116225633,0,0,0,1.65118225,1.173276033,2.221564246,7.529818,4.829374493,11.51307038,7.539574616,4.821080397,11.52194749,-6.588730314,-8.188393033,-4.642348402,-0.148358813,-0.259651224,-0.066344005,-1.685106226,-2.754142883,-0.883790676,0,0,0,-5.056286736,-6.336499611,-3.632507007,-17.92818,-22.54994543,-12.50208579,-17.94123635,-22.59394504,-12.50307567,0.057817713,0.048096074,0.075277203,0.482176494,0.249935146,0.744528208,0.197125876,0.093152004,0.335053818,0.082747793,0.021040446,0.180537197,0.874276786,0.71351881,0.99988021,-0.816058022,-0.970516979,-0.583575576
sc1_zam24,766.6125291,3831.250562,19847.71748,10814.23011,545.711713,4.690366328,0.709028,8.821350877,7.687685627,10.12025525,0.555520018,0.438242784,0.694848319,0.612055711,0.488523666,0.722639529,1.00002276,0.940041928,1.039999074,0,0,0,6.493944631,4.461659304,8.219474501,6.495945882,4.462637737,8.221848729,2.496111293,0.065745521,5.517997082,0.46663935,0.015167261,0.887831472,0.018832628,0.000415723,0.063887662,0,0,0,15.5978976,0.355831173,35.14863141,0.211762772,0.005229587,0.524284442,0.210407522,0.005196354,0.52036511,5.033597109,1.581556689,9.950512516,0.06407534,0.020922887,0.124139284,0,0,0,0,0,0,0.066906336,0.020532066,0.134798385,1.169364181,0.350350099,2.167990238,1.170075308,0.350129392,2.166800311,1.641123493,0.899934015,2.904762054,0.280138001,0.168986831,0.523605596,0.376975147,0.222067778,0.532656171,0,0,0,72.45562941,54.69338786,92.22559634,2.974166185,2.089320989,3.808569947,2.952365971,2.07377151,3.783292664,0.206772807,0.026434683,0.604497237,0.462285499,0.083435509,1.061478614,0.000320757,3.36E-05,0.000946961,0,0,0,2.341966375,0.51867382,6.33467707,0.828041675,0.12929858,2.184224959,0.826130896,0.12863991,2.178933,-20.1591697,-23.65637444,-17.37116232,-1.282428647,-1.887407382,-0.649815284,-0.071094216,-0.118798891,-0.038121286,0,0,0,-98.54781048,-116.6457685,-78.51781705,-12.05389095,-13.85520987,-9.596315643,-12.03121994,-13.83167428,-9.576719031,0.910446712,0.735498681,0.999832937,0.170209154,0.00539289,0.359653479,0.167394667,0.05278002,0.331828109,0.429972362,0.278180681,0.598975609,0.079658216,0.015225762,0.190070433,-0.999638522,-0.999998743,-0.888361278
lawis_river_zam24,184.1973182,946.5243287,55.876975,69.16198911,573.4951686,0.144841788,0.704742,0.232368557,0.181026014,0.292485573,0.012373341,0.009150058,0.016569092,0.751881559,0.566515163,0.957520237,0.999999121,0.985282288,1.003568254,0,0,0,2.019096883,0.810637838,3.960212801,2.031860434,0.815684166,3.985465182,1.619009357,0.807175988,2.183848883,0.289491741,0.147474545,0.461829039,0.835966848,0.333570595,1.686190784,0,0,0,2.188282211,1.25233747,3.156983833,1.095712652,0.599979069,1.980366555,1.093950739,0.599034285,1.978621175,1.156769274,0.42433896,2.05430391,0.014475244,0.005381975,0.027306456,0,0,0,0,0,0,0.003489079,0.001249731,0.006317912,1.934515377,0.757784511,3.555036233,1.947316364,0.761466694,3.574764494,0.116517487,0.017276468,0.370433834,0.014848068,0.002835023,0.040483533,0.886762931,0.20064308,2.085888606,0,0,0,0.828585608,0.18442713,1.682869761,1.122490207,0.228158147,2.449390753,1.121948818,0.228029488,2.447845508,0.547004361,0.227195649,0.932781144,0.853139562,0.653535998,0.974901458,0.06454112,0.028582372,0.102435002,0,0,0,1.091739176,0.741232496,1.568364732,6.76126403,4.512066634,9.494592298,6.756423943,4.510372299,9.492189768,-3.029348919,-3.997191242,-2.107592323,-0.186886453,-0.310162597,-0.071160517,-2.140159053,-3.342233967,-1.10134964,0,0,0,-3.475207821,-4.598698242,-2.481687145,-14.2163653,-18.96072229,-9.976092245,-14.24064556,-18.99149287,-9.996378683,0.077657022,0.066464126,0.099958724,0.552139643,0.292859821,0.794132966,0.191924605,0.070198263,0.339792715,0.091028196,0.018382915,0.192709333,0.781903004,0.583069661,0.933587059,-0.798922251,-0.999170585,-0.562609937
masinloc_river_zam24,200.9636465,787.4268484,67.60193441,43.87781006,519.9847545,0.464872763,0.707852,0.137027464,0.105745915,0.176372075,0.009946621,0.007170524,0.013283804,0.406967995,0.312567344,0.551018241,0.999999419,0.980182201,1.000001015,0,0,0,1.24693034,0.559202657,1.866040814,1.249243187,0.560286164,1.869550353,1.067591309,0.546704994,1.646818791,0.251956743,0.118541367,0.41304557,0.673500689,0.229052488,1.175074176,0,0,0,1.811479997,0.977359469,2.802738477,0.250412957,0.1212844,0.436633943,0.248940003,0.120728386,0.434476117,1.385346071,0.723083976,2.175237331,0.022765641,0.01173567,0.036622673,0,0,0,0,0,0,0.005122607,0.002594264,0.008102791,0.784341133,0.414111092,1.297794745,0.78512651,0.414399167,1.299795136,0.075011302,0.016215271,0.215402662,0.01269292,0.003404572,0.028581271,0.637910177,0.182649624,1.239282224,0,0,0,0.70051816,0.224695598,1.375998832,0.246109238,0.077673191,0.503259853,0.24461425,0.077265342,0.500250436,0.402521667,0.152365952,0.669990441,0.852317103,0.679845192,0.984006117,0.043796624,0.018802547,0.071262169,0,0,0,0.963855139,0.676586716,1.392777688,1.314958197,0.612533389,2.194904221,1.310006666,0.611623372,2.193476031,-2.370400582,-3.225141232,-1.453226634,-0.134053114,-0.267881515,-0.057107495,-0.959422649,-1.693073904,-0.40935068,0,0,0,-2.783827283,-3.949379444,-1.946568489,-3.361146712,-4.722389619,-2.103555108,-3.359587919,-4.722339014,-2.103516508,0.058900523,0.048185031,0.07528136,0.453182444,0.234372222,0.689880166,0.281555093,0.14641084,0.440752845,0.073479178,0.022803448,0.144799357,0.71956836,0.569221505,0.857294134,-0.670161261,-0.921315367,-0.437133734
salasa_river_zam24,177.5101672,583.6426974,92.34927239,88.77104899,392.3768321,0.230097619,0.70725,0.302063093,0.230173955,0.407507475,0.027271038,0.019530912,0.036140439,0.586405215,0.445018059,0.765713617,0.999998619,0.962155511,1.000307344,0,0,0,2.090303527,1.005730488,3.359473679,2.096154109,1.008594163,3.368937729,1.226143886,0.615546058,1.746493593,0.336679998,0.157685329,0.52562807,0.446585761,0.175795565,0.841767987,0,0,0,2.440121353,1.250974671,3.475941902,0.480941445,0.244348345,0.807456029,0.47883638,0.243413554,0.803246092,1.05469458,0.487468582,1.87243858,0.021550665,0.009856818,0.037665211,0,0,0,0,0,0,0.004605834,0.002081423,0.007829371,1.103637856,0.530214525,1.900146549,1.106673888,0.531294673,1.902773445,0.0712778,0.009756751,0.248722121,0.015982239,0.002427758,0.041268457,0.435127263,0.064581848,0.883181914,0,0,0,0.861967168,0.114400017,1.827127975,0.470174738,0.077481528,0.961570469,0.467763041,0.077101893,0.957083983,0.283735934,0.124035092,0.589527041,0.816907385,0.550318736,1.019405197,0.020748704,0.009760956,0.037076832,0,0,0,0.928419922,0.594982542,1.437281416,2.237419697,1.053647835,3.653310545,2.233111186,1.050873961,3.657004462,-2.237009143,-3.05769388,-1.559669373,-0.199639638,-0.383071909,-0.080476788,-0.679539267,-1.138486266,-0.319973607,0,0,0,-3.579313141,-4.781833837,-2.588764311,-6.651348007,-8.758727503,-4.311359401,-6.659403829,-8.755859989,-4.311088252,0.145099213,0.116785657,0.184475363,0.565088773,0.267045502,0.828422647,0.233777113,0.10858839,0.415858562,0.090379519,0.01528374,0.167071734,0.644461867,0.421092563,0.824743999,-0.806134694,-0.999983482,-0.531795932
bagsit_river_zam24,119.5569791,731.3815721,41.68662019,25.01903929,423.1457522,0.200002725,0.706979,0.131747945,0.103181305,0.169800451,0.006010527,0.004598047,0.007891704,0.37906214,0.277071869,0.507350308,0.999997941,0.993071588,1.000315303,0,0,0,1.747583374,0.832394858,2.652049561,1.753052875,0.834938323,2.660661686,1.288609347,0.601263472,2.165151894,0.189147033,0.07873731,0.380888374,0.634810262,0.246544422,1.352163677,0,0,0,1.61956978,0.810897706,2.849801473,0.438612445,0.196215855,0.830565164,0.43651197,0.195356802,0.82687074,1.685104796,0.683750987,2.766809544,0.0175618,0.007156375,0.029916418,0,0,0,0,0,0,0.004444823,0.001797704,0.007259,1.302720576,0.548431439,2.218192944,1.305299976,0.550007822,2.222769478,0.114254181,0.029941681,0.296927132,0.013071969,0.004004217,0.027859619,0.889095399,0.39081134,1.680032547,0,0,0,0.719534868,0.301806699,1.523631614,0.542482576,0.207198268,1.031040112,0.540132587,0.206336495,1.026348289,0.622328377,0.249191988,0.997589505,0.918106739,0.731548569,1.011439108,0.064366772,0.030894297,0.114334281,0,0,0,1.200411094,0.827981264,1.645998629,2.819765345,1.43977241,4.642372068,2.815912224,1.440476105,4.636637343,-3.177667914,-4.546586087,-2.131276356,-0.141652721,-0.270291186,-0.060943708,-1.389734611,-2.331733705,-0.611585922,0,0,0,-3.064952431,-4.144309217,-2.192992647,-6.831342056,-9.243119136,-4.555684587,-6.838954015,-9.232123625,-4.559519208,0.039471482,0.032568587,0.05239923,0.385951009,0.170354345,0.678533031,0.23930898,0.098193653,0.393867159,0.080512013,0.032750203,0.156421583,0.851649832,0.69293209,0.967323866,-0.685915744,-0.918171352,-0.463431898
bancal_river_zam24,181.3143087,1360.324115,3452.214016,1436.986997,564.493165,1.184572654,0.708454,5.661381963,4.265228528,7.002096698,0.225778509,0.172630808,0.326175809,0.422834563,0.298734537,0.583008733,1.01491409,1.000001587,1.044234512,0,0,0,4.003753732,2.5342714,5.354660206,4.008360706,2.537024675,5.360295992,3.648189819,1.16670985,6.428931234,0.43153602,0.137484737,0.771930451,0.049970016,0.010697733,0.110002646,0,0,0,5.152305418,1.743131613,8.963491341,0.326402735,0.098795148,0.636222963,0.324391257,0.098047848,0.632933692,6.813864865,3.254323363,10.92794734,0.058791988,0.028325341,0.092068909,0,0,0,0,0,0,0.020613758,0.009765557,0.033696742,1.382085779,0.680184397,2.235730122,1.382854995,0.680427129,2.236728678,1.56705016,0.870564829,2.973124503,0.232588206,0.132068095,0.388159203,0.551618256,0.351345599,0.69280619,0,0,0,14.75325008,11.23565025,18.51039034,2.840678278,2.102679297,3.76199504,2.823160222,2.089680173,3.737806833,0.331590984,0.066094786,0.840944577,0.432561242,0.110887811,0.832128975,0.000552474,0.000111343,0.001645437,0,0,0,0.850197662,0.233093195,1.804684126,1.018016073,0.208684805,2.385545313,1.013145621,0.208081227,2.374692766,-19.26205614,-21.90147111,-16.74630301,-0.572112119,-0.932838789,-0.294748226,-0.090523337,-0.149965355,-0.04356665,0,0,0,-21.30992471,-24.06299718,-17.66895465,-9.808965582,-11.22694285,-8.128476002,-9.785895338,-11.21187668,-8.120119238,0.587465524,0.42927278,0.736714439,0.295840434,0.096001166,0.530782237,0.264117244,0.125355436,0.420988308,0.527431712,0.351761161,0.69183111,0.132550511,0.033965894,0.259765489,-0.999996835,-0.999999602,-0.927130849
bucao_river_zam24,583.4092345,1021.296825,447.2868396,160.3333991,713.8277458,1.127201149,0.704598,0.169911429,0.135079472,0.222902794,0.027334879,0.019293087,0.035047887,0.22444006,0.161545108,0.293307545,0.999999886,0.999997666,1.009831657,0,0,0,0.538039872,0.24782995,0.964873581,0.541541817,0.249433583,0.971278082,1.071006986,0.581236571,1.442102147,0.506724481,0.282595554,0.694421644,0.372164352,0.113763834,0.673998687,0,0,0,3.495771493,1.997133249,4.352384827,0.304349049,0.157448479,0.522425496,0.303757924,0.157385518,0.52238976,1.141752399,0.619407115,1.688381834,0.042640515,0.023956201,0.061844153,0,0,0,0,0,0,0.008952534,0.00473896,0.012942025,0.80408832,0.433030117,1.181687213,0.808587123,0.435723309,1.188737505,0.179783991,0.060344159,0.391730284,0.072252316,0.030218541,0.133592314,0.72452268,0.381408894,1.016835717,0,0,0,2.637474428,1.405130201,3.843488868,0.723949409,0.389811542,1.163679429,0.723441784,0.389197586,1.161957338,0.144855694,0.061946906,0.278925028,0.645450529,0.419692146,0.967924198,0.006726257,0.002983727,0.011843365,0,0,0,0.782229073,0.434220733,1.191417187,1.392970855,0.826956877,2.069666617,1.390120387,0.828914684,2.065360165,-1.866984508,-2.341952769,-1.384585514,-0.33105134,-0.588981142,-0.173747157,-0.320726634,-0.542215417,-0.157099996,0,0,0,-5.759296277,-7.014817068,-4.634238847,-3.346957738,-4.133115939,-2.330450218,-3.353819424,-4.139847391,-2.335144325,0.108541865,0.088568064,0.144107824,0.686077141,0.371998827,0.927846593,0.345648213,0.188368182,0.510842431,0.262798501,0.143948938,0.393452818,0.366249814,0.250793117,0.559594621,-0.858784795,-0.999998012,-0.681807368
dapya_river_zam24,142.880667,1051.261881,84.40938985,44.83118495,674.3434506,0.189155487,0.704407,0.19403126,0.150894609,0.248027928,0.007471821,0.00534694,0.009989041,0.322571357,0.247672638,0.413704461,0.999997753,0.990599142,1.000626859,0,0,0,1.618387336,0.75072265,3.067921529,1.629255891,0.755845411,3.088881838,2.359241326,1.191330241,3.296415981,0.30921735,0.152490589,0.442028442,0.694093417,0.304554613,1.422743767,0,0,0,2.225303233,1.217733087,3.074503824,1.01928255,0.456149935,1.729303676,1.018811863,0.455989995,1.726517326,1.479370487,0.464651942,2.574376818,0.013010833,0.004056483,0.023708089,0,0,0,0,0,0,0.002896982,0.000902844,0.005554954,1.525634932,0.474052685,2.835344748,1.535622897,0.477172547,2.851987979,0.194714254,0.052656743,0.420562749,0.01622355,0.005622157,0.034459925,0.927369713,0.37911012,1.606571749,0,0,0,0.860842878,0.372226342,1.465067108,1.093253435,0.442522315,2.07661855,1.092743655,0.442583468,2.074139828,0.697990489,0.33276839,1.127260649,0.837124903,0.63267912,0.977742791,0.046837294,0.021940509,0.071150847,0,0,0,0.958581112,0.667212555,1.383944811,6.07794722,3.772199469,8.574036465,6.06274855,3.774306247,8.576691478,-4.327466003,-5.683069546,-2.998666823,-0.160531416,-0.287544492,-0.075525479,-1.222625852,-1.99720422,-0.611305966,0,0,0,-3.248949998,-4.248399093,-2.324141822,-11.45839359,-15.51089484,-8.255447999,-11.46735153,-15.52804405,-8.276026796,0.047546488,0.04035531,0.063196064,0.591178859,0.322226278,0.839480423,0.176154475,0.0551988,0.306018286,0.107814942,0.044528415,0.182275746,0.768205514,0.584984215,0.942819161,-0.777815009,-0.997446775,-0.574217496
maloma_river_zam24,235.7569448,863.3704752,286.6608934,138.5242434,806.7486477,0.467193957,0.705127,0.372551657,0.281290349,0.484497539,0.028911674,0.021677352,0.038399285,0.306604192,0.239234797,0.399908408,0.999999959,0.997400334,1.012146251,0,0,0,1.070234651,0.508038865,1.943025072,1.076459519,0.510966082,1.954288661,1.811421997,0.897791071,2.282062457,0.421742206,0.224669523,0.607757613,0.341628204,0.127861146,0.64160067,0,0,0,2.092414832,1.249634871,2.914494419,0.495601143,0.260661986,0.866434354,0.494667774,0.26031918,0.866048621,1.172273725,0.446564917,2.069697382,0.019953055,0.007791191,0.035566626,0,0,0,0,0,0,0.003235662,0.001277736,0.005686796,0.849653225,0.2981838,1.418514581,0.854196965,0.299917295,1.425194103,0.25582912,0.087621164,0.577300997,0.0507003,0.022407961,0.094832472,0.659909516,0.34387459,0.943796289,0,0,0,1.508896894,0.862106771,2.318621133,1.031685509,0.545388396,1.719789803,1.029749224,0.544970035,1.718343335,0.286455411,0.116691828,0.569827201,0.681433978,0.43595442,0.961413928,0.008478131,0.003207451,0.016194038,0,0,0,0.570504299,0.341884627,0.868687164,2.275932195,1.237965358,3.426217142,2.273678256,1.235654508,3.42298916,-3.187386339,-4.025417903,-2.32171491,-0.225749536,-0.434826101,-0.102485312,-0.355806095,-0.620130918,-0.178940013,0,0,0,-3.439782987,-4.073954631,-2.546189554,-5.492830812,-7.038880652,-4.025917653,-5.495763729,-7.043772599,-4.032193676,0.144075227,0.119907448,0.185345281,0.70487458,0.348063737,0.909263741,0.211502369,0.080878384,0.37422602,0.227143096,0.127016976,0.350388814,0.495637707,0.323043667,0.693564039,-0.8649613,-0.999998556,-0.667072677
